Time;Yksiaikainen (kWh);Status;Temperature;Temperature;Yksiaikainen (kWh);Energy(kWh);Temperature
16.5.2023 10:00;0,14;Metered;19,3;;;0,14;19,3
16.5.2023 11:00;0,54;Metered;22,3;;;0,54;22,3
16.5.2023 12:00;0,21;Metered;22,6;;;0,21;22,6
16.5.2023 13:00;0,12;Metered;20,5;;;0,12;20,5
16.5.2023 14:00;0,40;Metered;20,6;;;0,40;20,6
16.5.2023 15:00;0,18;Metered;21,8;;;0,18;21,8
16.5.2023 16:00;0,36;Metered;23,0;;;0,36;23,0
16.5.2023 17:00;0,93;Metered;22,7;;;0,93;22,7
16.5.2023 18:00;0,25;Metered;21,7;;;0,25;21,7
16.5.2023 19:00;0,56;Metered;18,9;;;0,56;18,9
16.5.2023 20:00;0,50;Metered;12,7;;;0,50;12,7
16.5.2023 21:00;0,12;Metered;12,8;;;0,12;12,8
16.5.2023 22:00;0,11;Metered;11,2;;;0,11;11,2
16.5.2023 23:00;0,13;Metered;11,4;;;0,13;11,4
17.5.2023 00:00;0,09;Metered;11,2;;;0,09;11,2
17.5.2023 01:00;0,11;Metered;11,1;;;0,11;11,1
17.5.2023 02:00;0,10;Metered;10,9;;;0,10;10,9
17.5.2023 03:00;0,08;Metered;11,2;;;0,08;11,2
17.5.2023 04:00;0,08;Metered;11,4;;;0,08;11,4
17.5.2023 05:00;0,10;Metered;11,1;;;0,10;11,1
17.5.2023 06:00;0,09;Metered;11,2;;;0,09;11,2
17.5.2023 07:00;0,37;Metered;12,0;;;0,37;12,0
17.5.2023 08:00;0,26;Metered;12,6;;;0,26;12,6
17.5.2023 09:00;0,16;Metered;13,4;;;0,16;13,4
17.5.2023 10:00;0,10;Metered;13,4;;;0,10;13,4
17.5.2023 11:00;0,14;Metered;13,9;;;0,14;13,9
17.5.2023 12:00;0,13;Metered;15,5;;;0,13;15,5
17.5.2023 13:00;0,20;Metered;16,8;;;0,20;16,8
17.5.2023 14:00;0,10;Metered;16,0;;;0,10;16,0
17.5.2023 15:00;0,22;Metered;13,2;;;0,22;13,2
17.5.2023 16:00;0,26;Metered;12,9;;;0,26;12,9
17.5.2023 17:00;0,15;Metered;13,3;;;0,15;13,3
17.5.2023 18:00;0,07;Metered;11,0;;;0,07;11,0
17.5.2023 19:00;0,09;Metered;10,8;;;0,09;10,8
17.5.2023 20:00;0,33;Metered;9,9;;;0,33;9,9
17.5.2023 21:00;0,38;Metered;9,5;;;0,38;9,5
17.5.2023 22:00;0,64;Metered;9,5;;;0,64;9,5
17.5.2023 23:00;0,55;Metered;9,1;;;0,55;9,1
18.5.2023 00:00;0,16;Metered;7,6;;;0,16;7,6
18.5.2023 01:00;0,09;Metered;7,9;;;0,09;7,9
18.5.2023 02:00;0,11;Metered;7,7;;;0,11;7,7
18.5.2023 03:00;0,09;Metered;7,2;;;0,09;7,2
18.5.2023 04:00;0,06;Metered;6,5;;;0,06;6,5
18.5.2023 05:00;0,10;Metered;6,8;;;0,10;6,8
18.5.2023 06:00;0,09;Metered;6,3;;;0,09;6,3
18.5.2023 07:00;0,08;Metered;6,1;;;0,08;6,1
18.5.2023 08:00;0,08;Metered;6,4;;;0,08;6,4
18.5.2023 09:00;1,21;Metered;7,2;;;1,21;7,2
18.5.2023 10:00;0,29;Metered;7,9;;;0,29;7,9
18.5.2023 11:00;0,11;Metered;7,2;;;0,11;7,2
18.5.2023 12:00;0,10;Metered;5,6;;;0,10;5,6
18.5.2023 13:00;0,09;Metered;5,1;;;0,09;5,1
18.5.2023 14:00;0,13;Metered;4,9;;;0,13;4,9
18.5.2023 15:00;0,09;Metered;5,0;;;0,09;5,0
18.5.2023 16:00;1,23;Metered;6,6;;;1,23;6,6
18.5.2023 17:00;0,40;Metered;7,9;;;0,40;7,9
18.5.2023 18:00;0,09;Metered;8,3;;;0,09;8,3
18.5.2023 19:00;0,10;Metered;8,6;;;0,10;8,6
18.5.2023 20:00;0,09;Metered;8,4;;;0,09;8,4
18.5.2023 21:00;0,06;Metered;7,7;;;0,06;7,7
18.5.2023 22:00;0,17;Metered;5,1;;;0,17;5,1
18.5.2023 23:00;0,56;Metered;4,7;;;0,56;4,7
19.5.2023 00:00;0,44;Metered;3,2;;;0,44;3,2
19.5.2023 01:00;0,09;Metered;0,7;;;0,09;0,7
19.5.2023 02:00;0,10;Metered;-0,8;;;0,10;-0,8
19.5.2023 03:00;0,10;Metered;-0,9;;;0,10;-0,9
19.5.2023 04:00;0,07;Metered;-0,7;;;0,07;-0,7
19.5.2023 05:00;0,09;Metered;-0,3;;;0,09;-0,3
19.5.2023 06:00;0,09;Metered;1,6;;;0,09;1,6
19.5.2023 07:00;0,06;Metered;4,9;;;0,06;4,9
19.5.2023 08:00;0,41;Metered;7,5;;;0,41;7,5
19.5.2023 09:00;0,31;Metered;9,9;;;0,31;9,9
19.5.2023 10:00;0,13;Metered;11,3;;;0,13;11,3
19.5.2023 11:00;0,15;Metered;13,4;;;0,15;13,4
19.5.2023 12:00;0,18;Metered;14,4;;;0,18;14,4
19.5.2023 13:00;0,63;Metered;15,2;;;0,63;15,2
19.5.2023 14:00;0,17;Metered;14,8;;;0,17;14,8
19.5.2023 15:00;0,13;Metered;15,1;;;0,13;15,1
19.5.2023 16:00;0,73;Metered;15,4;;;0,73;15,4
19.5.2023 17:00;0,75;Metered;14,7;;;0,75;14,7
19.5.2023 18:00;0,10;Metered;15,6;;;0,10;15,6
19.5.2023 19:00;0,27;Metered;13,7;;;0,27;13,7
19.5.2023 20:00;0,33;Metered;14,3;;;0,33;14,3
19.5.2023 21:00;0,37;Metered;13,5;;;0,37;13,5
19.5.2023 22:00;0,58;Metered;11,1;;;0,58;11,1
19.5.2023 23:00;0,36;Metered;8,8;;;0,36;8,8
20.5.2023 00:00;0,19;Metered;7,5;;;0,19;7,5
20.5.2023 01:00;0,07;Metered;6,8;;;0,07;6,8
20.5.2023 02:00;0,06;Metered;6,5;;;0,06;6,5
20.5.2023 03:00;0,15;Metered;6,7;;;0,15;6,7
20.5.2023 04:00;0,11;Metered;6,3;;;0,11;6,3
20.5.2023 05:00;0,07;Metered;6,0;;;0,07;6,0
20.5.2023 06:00;0,07;Metered;8,0;;;0,07;8,0
20.5.2023 07:00;0,08;Metered;11,1;;;0,08;11,1
20.5.2023 08:00;0,09;Metered;13,1;;;0,09;13,1
20.5.2023 09:00;0,06;Metered;16,0;;;0,06;16,0
20.5.2023 10:00;0,07;Metered;17,8;;;0,07;17,8
20.5.2023 11:00;0,09;Metered;19,6;;;0,09;19,6
20.5.2023 12:00;0,07;Metered;20,7;;;0,07;20,7
20.5.2023 13:00;0,06;Metered;20,9;;;0,06;20,9
20.5.2023 14:00;0,08;Metered;20,1;;;0,08;20,1
20.5.2023 15:00;0,09;Metered;16,0;;;0,09;16,0
20.5.2023 16:00;0,05;Metered;18,4;;;0,05;18,4
20.5.2023 17:00;0,08;Metered;19,3;;;0,08;19,3
20.5.2023 18:00;0,09;Metered;18,2;;;0,09;18,2
20.5.2023 19:00;0,07;Metered;16,9;;;0,07;16,9
20.5.2023 20:00;0,06;Metered;16,1;;;0,06;16,1
20.5.2023 21:00;0,09;Metered;14,5;;;0,09;14,5
20.5.2023 22:00;0,08;Metered;13,0;;;0,08;13,0
20.5.2023 23:00;0,06;Metered;11,6;;;0,06;11,6
21.5.2023 00:00;0,08;Metered;10,3;;;0,08;10,3
21.5.2023 01:00;0,08;Metered;9,8;;;0,08;9,8
21.5.2023 02:00;0,07;Metered;7,8;;;0,07;7,8
21.5.2023 03:00;0,07;Metered;6,3;;;0,07;6,3
21.5.2023 04:00;0,08;Metered;5,3;;;0,08;5,3
21.5.2023 05:00;0,09;Metered;5,0;;;0,09;5,0
21.5.2023 06:00;0,05;Metered;7,7;;;0,05;7,7
21.5.2023 07:00;0,08;Metered;10,7;;;0,08;10,7
21.5.2023 08:00;0,09;Metered;12,6;;;0,09;12,6
21.5.2023 09:00;0,06;Metered;14,6;;;0,06;14,6
21.5.2023 10:00;0,08;Metered;16,6;;;0,08;16,6
21.5.2023 11:00;0,08;Metered;18,5;;;0,08;18,5
21.5.2023 12:00;0,08;Metered;17,3;;;0,08;17,3
21.5.2023 13:00;0,05;Metered;19,1;;;0,05;19,1
21.5.2023 14:00;0,09;Metered;20,6;;;0,09;20,6
21.5.2023 15:00;0,09;Metered;20,5;;;0,09;20,5
21.5.2023 16:00;0,05;Metered;19,3;;;0,05;19,3
21.5.2023 17:00;0,08;Metered;17,5;;;0,08;17,5
21.5.2023 18:00;0,09;Metered;16,9;;;0,09;16,9
21.5.2023 19:00;0,07;Metered;16,4;;;0,07;16,4
21.5.2023 20:00;0,07;Metered;16,6;;;0,07;16,6
21.5.2023 21:00;0,08;Metered;15,6;;;0,08;15,6
21.5.2023 22:00;0,09;Metered;13,0;;;0,09;13,0
21.5.2023 23:00;0,05;Metered;9,7;;;0,05;9,7
22.5.2023 00:00;0,12;Metered;7,5;;;0,12;7,5
22.5.2023 01:00;0,09;Metered;6,8;;;0,09;6,8
22.5.2023 02:00;0,08;Metered;5,7;;;0,08;5,7
22.5.2023 03:00;0,05;Metered;4,1;;;0,05;4,1
22.5.2023 04:00;0,08;Metered;4,0;;;0,08;4,0
22.5.2023 05:00;0,08;Metered;3,7;;;0,08;3,7
22.5.2023 06:00;0,08;Metered;5,9;;;0,08;5,9
22.5.2023 07:00;0,07;Metered;8,8;;;0,07;8,8
22.5.2023 08:00;0,13;Metered;12,2;;;0,13;12,2
22.5.2023 09:00;0,35;Metered;13,3;;;0,35;13,3
22.5.2023 10:00;0,74;Metered;17,1;;;0,74;17,1
22.5.2023 11:00;0,09;Metered;19,2;;;0,09;19,2
22.5.2023 12:00;0,12;Metered;19,9;;;0,12;19,9
22.5.2023 13:00;0,18;Metered;20,7;;;0,18;20,7
22.5.2023 14:00;0,22;Metered;21,6;;;0,22;21,6
22.5.2023 15:00;0,66;Metered;21,2;;;0,66;21,2
22.5.2023 16:00;0,45;Metered;19,4;;;0,45;19,4
22.5.2023 17:00;0,82;Metered;20,0;;;0,82;20,0
22.5.2023 18:00;0,25;Metered;19,3;;;0,25;19,3
22.5.2023 19:00;0,45;Metered;18,6;;;0,45;18,6
22.5.2023 20:00;0,16;Metered;19,1;;;0,16;19,1
22.5.2023 21:00;0,13;Metered;18,4;;;0,13;18,4
22.5.2023 22:00;0,11;Metered;16,1;;;0,11;16,1
22.5.2023 23:00;0,11;Metered;13,0;;;0,11;13,0
23.5.2023 00:00;0,10;Metered;11,6;;;0,10;11,6
23.5.2023 01:00;0,06;Metered;10,9;;;0,06;10,9
23.5.2023 02:00;0,10;Metered;11,4;;;0,10;11,4
23.5.2023 03:00;0,09;Metered;10,8;;;0,09;10,8
23.5.2023 04:00;0,06;Metered;11,0;;;0,06;11,0
23.5.2023 05:00;0,08;Metered;13,4;;;0,08;13,4
23.5.2023 06:00;0,09;Metered;12,0;;;0,09;12,0
23.5.2023 07:00;0,32;Metered;12,4;;;0,32;12,4
23.5.2023 08:00;0,26;Metered;14,2;;;0,26;14,2
23.5.2023 09:00;0,13;Metered;15,6;;;0,13;15,6
23.5.2023 10:00;0,14;Metered;16,6;;;0,14;16,6
23.5.2023 11:00;0,08;Metered;19,1;;;0,08;19,1
23.5.2023 12:00;0,12;Metered;18,7;;;0,12;18,7
23.5.2023 13:00;0,12;Metered;16,2;;;0,12;16,2
23.5.2023 14:00;0,11;Metered;12,0;;;0,11;12,0
23.5.2023 15:00;0,50;Metered;12,8;;;0,50;12,8
23.5.2023 16:00;0,12;Metered;12,2;;;0,12;12,2
23.5.2023 17:00;0,42;Metered;14,7;;;0,42;14,7
23.5.2023 18:00;0,24;Metered;13,8;;;0,24;13,8
23.5.2023 19:00;0,92;Metered;11,8;;;0,92;11,8
23.5.2023 20:00;0,47;Metered;13,0;;;0,47;13,0
23.5.2023 21:00;0,24;Metered;12,0;;;0,24;12,0
23.5.2023 22:00;0,49;Metered;11,7;;;0,49;11,7
23.5.2023 23:00;0,12;Metered;11,4;;;0,12;11,4
24.5.2023 00:00;0,10;Metered;11,3;;;0,10;11,3
24.5.2023 01:00;0,06;Metered;11,1;;;0,06;11,1
24.5.2023 02:00;0,09;Metered;10,3;;;0,09;10,3
24.5.2023 03:00;0,09;Metered;9,5;;;0,09;9,5
24.5.2023 04:00;0,06;Metered;9,0;;;0,06;9,0
24.5.2023 05:00;0,09;Metered;9,4;;;0,09;9,4
24.5.2023 06:00;0,09;Metered;10,5;;;0,09;10,5
24.5.2023 07:00;0,51;Metered;12,0;;;0,51;12,0
24.5.2023 08:00;0,23;Metered;14,3;;;0,23;14,3
24.5.2023 09:00;0,14;Metered;16,0;;;0,14;16,0
24.5.2023 10:00;0,14;Metered;18,3;;;0,14;18,3
24.5.2023 11:00;0,10;Metered;19,5;;;0,10;19,5
24.5.2023 12:00;0,36;Metered;20,6;;;0,36;20,6
24.5.2023 13:00;0,16;Metered;20,1;;;0,16;20,1
24.5.2023 14:00;0,42;Metered;20,3;;;0,42;20,3
24.5.2023 15:00;0,15;Metered;20,5;;;0,15;20,5
24.5.2023 16:00;0,44;Metered;19,8;;;0,44;19,8
24.5.2023 17:00;0,15;Metered;17,3;;;0,15;17,3
24.5.2023 18:00;0,09;Metered;14,5;;;0,09;14,5
24.5.2023 19:00;0,19;Metered;12,6;;;0,19;12,6
24.5.2023 20:00;0,15;Metered;11,8;;;0,15;11,8
24.5.2023 21:00;0,56;Metered;11,1;;;0,56;11,1
24.5.2023 22:00;0,25;Metered;10,6;;;0,25;10,6
24.5.2023 23:00;0,38;Metered;10,6;;;0,38;10,6
25.5.2023 00:00;0,13;Metered;10,7;;;0,13;10,7
25.5.2023 01:00;0,12;Metered;10,4;;;0,12;10,4
25.5.2023 02:00;0,07;Metered;10,0;;;0,07;10,0
25.5.2023 03:00;0,10;Metered;9,8;;;0,10;9,8
25.5.2023 04:00;0,09;Metered;10,0;;;0,09;10,0
25.5.2023 05:00;0,08;Metered;8,6;;;0,08;8,6
25.5.2023 06:00;0,08;Metered;8,6;;;0,08;8,6
25.5.2023 07:00;0,10;Metered;8,5;;;0,10;8,5
25.5.2023 08:00;0,42;Metered;8,2;;;0,42;8,2
25.5.2023 09:00;0,19;Metered;10,1;;;0,19;10,1
25.5.2023 10:00;0,15;Metered;10,3;;;0,15;10,3
25.5.2023 11:00;0,13;Metered;10,9;;;0,13;10,9
25.5.2023 12:00;0,57;Metered;11,4;;;0,57;11,4
25.5.2023 13:00;0,35;Metered;11,6;;;0,35;11,6
25.5.2023 14:00;0,61;Metered;12,3;;;0,61;12,3
25.5.2023 15:00;0,12;Metered;12,7;;;0,12;12,7
25.5.2023 16:00;0,10;Metered;13,3;;;0,10;13,3
25.5.2023 17:00;0,10;Metered;13,2;;;0,10;13,2
25.5.2023 18:00;0,08;Metered;12,0;;;0,08;12,0
25.5.2023 19:00;0,09;Metered;11,1;;;0,09;11,1
25.5.2023 20:00;0,11;Metered;10,4;;;0,11;10,4
25.5.2023 21:00;0,11;Metered;10,1;;;0,11;10,1
25.5.2023 22:00;0,51;Metered;9,1;;;0,51;9,1
25.5.2023 23:00;0,15;Metered;7,3;;;0,15;7,3
26.5.2023 00:00;0,48;Metered;5,9;;;0,48;5,9
26.5.2023 01:00;0,07;Metered;5,3;;;0,07;5,3
26.5.2023 02:00;0,10;Metered;3,7;;;0,10;3,7
26.5.2023 03:00;0,10;Metered;4,8;;;0,10;4,8
26.5.2023 04:00;0,07;Metered;5,1;;;0,07;5,1
26.5.2023 05:00;0,08;Metered;4,3;;;0,08;4,3
26.5.2023 06:00;0,10;Metered;6,7;;;0,10;6,7
26.5.2023 07:00;0,11;Metered;7,7;;;0,11;7,7
26.5.2023 08:00;0,49;Metered;8,6;;;0,49;8,6
26.5.2023 09:00;0,50;Metered;8,8;;;0,50;8,8
26.5.2023 10:00;0,13;Metered;8,5;;;0,13;8,5
26.5.2023 11:00;0,12;Metered;9,6;;;0,12;9,6
26.5.2023 12:00;0,38;Metered;9,6;;;0,38;9,6
26.5.2023 13:00;0,34;Metered;9,0;;;0,34;9,0
26.5.2023 14:00;0,12;Metered;10,0;;;0,12;10,0
26.5.2023 15:00;0,17;Metered;10,2;;;0,17;10,2
26.5.2023 16:00;0,15;Metered;10,6;;;0,15;10,6
26.5.2023 17:00;0,08;Metered;11,2;;;0,08;11,2
26.5.2023 18:00;0,08;Metered;11,4;;;0,08;11,4
26.5.2023 19:00;0,09;Metered;11,0;;;0,09;11,0
26.5.2023 20:00;0,22;Metered;9,6;;;0,22;9,6
26.5.2023 21:00;0,46;Metered;9,1;;;0,46;9,1
26.5.2023 22:00;0,62;Metered;8,3;;;0,62;8,3
26.5.2023 23:00;0,54;Metered;7,3;;;0,54;7,3
27.5.2023 00:00;0,12;Metered;5,9;;;0,12;5,9
27.5.2023 01:00;0,16;Metered;5,3;;;0,16;5,3
27.5.2023 02:00;0,12;Metered;7,2;;;0,12;7,2
27.5.2023 03:00;0,08;Metered;6,0;;;0,08;6,0
27.5.2023 04:00;0,07;Metered;6,1;;;0,07;6,1
27.5.2023 05:00;0,10;Metered;5,7;;;0,10;5,7
27.5.2023 06:00;0,09;Metered;6,4;;;0,09;6,4
27.5.2023 07:00;0,07;Metered;6,9;;;0,07;6,9
27.5.2023 08:00;0,11;Metered;7,7;;;0,11;7,7
27.5.2023 09:00;0,11;Metered;7,7;;;0,11;7,7
27.5.2023 10:00;0,62;Metered;9,0;;;0,62;9,0
27.5.2023 11:00;0,13;Metered;8,4;;;0,13;8,4
27.5.2023 12:00;0,10;Metered;8,3;;;0,10;8,3
27.5.2023 13:00;0,08;Metered;8,5;;;0,08;8,5
27.5.2023 14:00;0,08;Metered;9,1;;;0,08;9,1
27.5.2023 15:00;0,10;Metered;9,9;;;0,10;9,9
27.5.2023 16:00;0,08;Metered;9,9;;;0,08;9,9
27.5.2023 17:00;0,08;Metered;9,7;;;0,08;9,7
27.5.2023 18:00;0,10;Metered;10,4;;;0,10;10,4
27.5.2023 19:00;0,09;Metered;10,1;;;0,09;10,1
27.5.2023 20:00;0,07;Metered;9,3;;;0,07;9,3
27.5.2023 21:00;0,10;Metered;8,7;;;0,10;8,7
27.5.2023 22:00;0,10;Metered;6,8;;;0,10;6,8
27.5.2023 23:00;0,06;Metered;4,1;;;0,06;4,1
28.5.2023 00:00;0,10;Metered;3,7;;;0,10;3,7
28.5.2023 01:00;0,10;Metered;4,2;;;0,10;4,2
28.5.2023 02:00;0,06;Metered;4,8;;;0,06;4,8
28.5.2023 03:00;0,09;Metered;3,5;;;0,09;3,5
28.5.2023 04:00;0,10;Metered;5,7;;;0,10;5,7
28.5.2023 05:00;0,06;Metered;6,7;;;0,06;6,7
28.5.2023 06:00;0,09;Metered;7,7;;;0,09;7,7
28.5.2023 07:00;0,08;Metered;7,8;;;0,08;7,8
28.5.2023 08:00;0,06;Metered;8,5;;;0,06;8,5
28.5.2023 09:00;0,09;Metered;7,2;;;0,09;7,2
28.5.2023 10:00;0,23;Metered;8,4;;;0,23;8,4
28.5.2023 11:00;0,37;Metered;9,1;;;0,37;9,1
28.5.2023 12:00;0,10;Metered;10,7;;;0,10;10,7
28.5.2023 13:00;0,11;Metered;10,3;;;0,11;10,3
28.5.2023 14:00;0,06;Metered;9,9;;;0,06;9,9
28.5.2023 15:00;0,11;Metered;10,1;;;0,11;10,1
28.5.2023 16:00;0,10;Metered;10,3;;;0,10;10,3
28.5.2023 17:00;0,07;Metered;10,7;;;0,07;10,7
28.5.2023 18:00;0,61;Metered;11,8;;;0,61;11,8
28.5.2023 19:00;0,14;Metered;11,6;;;0,14;11,6
28.5.2023 20:00;0,14;Metered;11,9;;;0,14;11,9
28.5.2023 21:00;0,14;Metered;10,5;;;0,14;10,5
28.5.2023 22:00;0,11;Metered;8,6;;;0,11;8,6
28.5.2023 23:00;0,11;Metered;8,5;;;0,11;8,5
29.5.2023 00:00;0,07;Metered;7,0;;;0,07;7,0
29.5.2023 01:00;0,10;Metered;6,7;;;0,10;6,7
29.5.2023 02:00;0,10;Metered;6,1;;;0,10;6,1
29.5.2023 03:00;0,07;Metered;5,6;;;0,07;5,6
29.5.2023 04:00;0,10;Metered;4,3;;;0,10;4,3
29.5.2023 05:00;0,10;Metered;5,2;;;0,10;5,2
29.5.2023 06:00;0,06;Metered;7,6;;;0,06;7,6
29.5.2023 07:00;0,45;Metered;9,0;;;0,45;9,0
29.5.2023 08:00;0,18;Metered;9,1;;;0,18;9,1
29.5.2023 09:00;0,13;Metered;8,9;;;0,13;8,9
29.5.2023 10:00;0,09;Metered;9,3;;;0,09;9,3
29.5.2023 11:00;0,13;Metered;10,3;;;0,13;10,3
29.5.2023 12:00;0,76;Metered;10,8;;;0,76;10,8
29.5.2023 13:00;0,12;Metered;11,8;;;0,12;11,8
29.5.2023 14:00;0,53;Metered;11,8;;;0,53;11,8
29.5.2023 15:00;0,27;Metered;12,1;;;0,27;12,1
29.5.2023 16:00;0,67;Metered;12,3;;;0,67;12,3
29.5.2023 17:00;1,40;Metered;11,8;;;1,40;11,8
29.5.2023 18:00;0,19;Metered;10,4;;;0,19;10,4
29.5.2023 19:00;1,41;Metered;10,3;;;1,41;10,3
29.5.2023 20:00;0,59;Metered;9,9;;;0,59;9,9
29.5.2023 21:00;0,29;Metered;9,2;;;0,29;9,2
29.5.2023 22:00;0,24;Metered;7,0;;;0,24;7,0
29.5.2023 23:00;0,44;Metered;5,4;;;0,44;5,4
30.5.2023 00:00;0,32;Metered;5,1;;;0,32;5,1
30.5.2023 01:00;0,45;Metered;4,8;;;0,45;4,8
30.5.2023 02:00;0,07;Metered;5,2;;;0,07;5,2
30.5.2023 03:00;0,10;Metered;5,8;;;0,10;5,8
30.5.2023 04:00;0,10;Metered;4,7;;;0,10;4,7
30.5.2023 05:00;0,09;Metered;5,1;;;0,09;5,1
30.5.2023 06:00;0,07;Metered;6,3;;;0,07;6,3
30.5.2023 07:00;0,10;Metered;8,0;;;0,10;8,0
30.5.2023 08:00;0,20;Metered;9,4;;;0,20;9,4
30.5.2023 09:00;0,16;Metered;10,3;;;0,16;10,3
30.5.2023 10:00;0,16;Metered;11,1;;;0,16;11,1
30.5.2023 11:00;0,13;Metered;11,2;;;0,13;11,2
30.5.2023 12:00;0,48;Metered;11,8;;;0,48;11,8
30.5.2023 13:00;0,11;Metered;12,4;;;0,11;12,4
30.5.2023 14:00;1,11;Metered;11,7;;;1,11;11,7
30.5.2023 15:00;0,09;Metered;11,9;;;0,09;11,9
30.5.2023 16:00;0,57;Metered;10,7;;;0,57;10,7
30.5.2023 17:00;0,99;Metered;11,1;;;0,99;11,1
30.5.2023 18:00;1,32;Metered;11,6;;;1,32;11,6
30.5.2023 19:00;0,60;Metered;11,9;;;0,60;11,9
30.5.2023 20:00;0,20;Metered;10,9;;;0,20;10,9
30.5.2023 21:00;0,22;Metered;10,2;;;0,22;10,2
30.5.2023 22:00;0,10;Metered;9,9;;;0,10;9,9
30.5.2023 23:00;0,48;Metered;8,9;;;0,48;8,9
31.5.2023 00:00;0,47;Metered;8,9;;;0,47;8,9
31.5.2023 01:00;0,11;Metered;9,2;;;0,11;9,2
31.5.2023 02:00;0,08;Metered;9,5;;;0,08;9,5
31.5.2023 03:00;0,08;Metered;8,5;;;0,08;8,5
31.5.2023 04:00;0,09;Metered;8,1;;;0,09;8,1
31.5.2023 05:00;0,09;Metered;8,0;;;0,09;8,0
31.5.2023 06:00;0,06;Metered;7,6;;;0,06;7,6
31.5.2023 07:00;0,09;Metered;7,8;;;0,09;7,8
31.5.2023 08:00;0,22;Metered;7,8;;;0,22;7,8
31.5.2023 09:00;0,14;Metered;8,9;;;0,14;8,9
31.5.2023 10:00;0,13;Metered;9,8;;;0,13;9,8
31.5.2023 11:00;0,12;Metered;11,6;;;0,12;11,6
31.5.2023 12:00;0,40;Metered;13,0;;;0,40;13,0
31.5.2023 13:00;0,11;Metered;12,6;;;0,11;12,6
31.5.2023 14:00;0,73;Metered;13,7;;;0,73;13,7
31.5.2023 15:00;0,13;Metered;13,2;;;0,13;13,2
31.5.2023 16:00;0,12;Metered;13,7;;;0,12;13,7
31.5.2023 17:00;0,27;Metered;13,2;;;0,27;13,2
31.5.2023 18:00;0,56;Metered;11,1;;;0,56;11,1
31.5.2023 19:00;0,45;Metered;10,6;;;0,45;10,6
31.5.2023 20:00;0,10;Metered;11,8;;;0,10;11,8
31.5.2023 21:00;0,39;Metered;11,0;;;0,39;11,0
31.5.2023 22:00;0,64;Metered;10,1;;;0,64;10,1
31.5.2023 23:00;0,48;Metered;8,6;;;0,48;8,6
1.6.2023 00:00;0,11;Metered;8,5;;;0,11;8,5
1.6.2023 01:00;0,10;Metered;7,7;;;0,10;7,7
1.6.2023 02:00;0,11;Metered;7,4;;;0,11;7,4
1.6.2023 03:00;0,10;Metered;7,0;;;0,10;7,0
1.6.2023 04:00;0,07;Metered;6,1;;;0,07;6,1
1.6.2023 05:00;0,08;Metered;5,8;;;0,08;5,8
1.6.2023 06:00;0,10;Metered;6,3;;;0,10;6,3
1.6.2023 07:00;0,50;Metered;5,3;;;0,50;5,3
1.6.2023 08:00;0,16;Metered;6,0;;;0,16;6,0
1.6.2023 09:00;0,13;Metered;6,5;;;0,13;6,5
1.6.2023 10:00;0,13;Metered;6,6;;;0,13;6,6
1.6.2023 11:00;0,14;Metered;6,9;;;0,14;6,9
1.6.2023 12:00;0,13;Metered;7,1;;;0,13;7,1
1.6.2023 13:00;0,13;Metered;8,0;;;0,13;8,0
1.6.2023 14:00;0,15;Metered;7,7;;;0,15;7,7
1.6.2023 15:00;0,27;Metered;8,0;;;0,27;8,0
1.6.2023 16:00;0,14;Metered;8,1;;;0,14;8,1
1.6.2023 17:00;0,23;Metered;7,6;;;0,23;7,6
1.6.2023 18:00;0,47;Metered;7,2;;;0,47;7,2
1.6.2023 19:00;0,24;Metered;6,9;;;0,24;6,9
1.6.2023 20:00;0,33;Metered;6,3;;;0,33;6,3
1.6.2023 21:00;0,34;Metered;5,7;;;0,34;5,7
1.6.2023 22:00;0,20;Metered;4,0;;;0,20;4,0
1.6.2023 23:00;0,59;Metered;2,1;;;0,59;2,1
2.6.2023 00:00;0,34;Metered;4,6;;;0,34;4,6
2.6.2023 01:00;0,33;Metered;3,5;;;0,33;3,5
2.6.2023 02:00;0,11;Metered;2,9;;;0,11;2,9
2.6.2023 03:00;0,10;Metered;3,3;;;0,10;3,3
2.6.2023 04:00;0,10;Metered;3,7;;;0,10;3,7
2.6.2023 05:00;0,09;Metered;4,0;;;0,09;4,0
2.6.2023 06:00;0,08;Metered;3,9;;;0,08;3,9
2.6.2023 07:00;0,50;Metered;3,9;;;0,50;3,9
2.6.2023 08:00;0,22;Metered;4,2;;;0,22;4,2
2.6.2023 09:00;0,10;Metered;4,6;;;0,10;4,6
2.6.2023 10:00;0,15;Metered;5,4;;;0,15;5,4
2.6.2023 11:00;0,14;Metered;6,7;;;0,14;6,7
2.6.2023 12:00;0,13;Metered;7,4;;;0,13;7,4
2.6.2023 13:00;0,43;Metered;8,0;;;0,43;8,0
2.6.2023 14:00;0,16;Metered;8,3;;;0,16;8,3
2.6.2023 15:00;0,16;Metered;8,9;;;0,16;8,9
2.6.2023 16:00;0,56;Metered;8,9;;;0,56;8,9
2.6.2023 17:00;0,08;Metered;8,9;;;0,08;8,9
2.6.2023 18:00;0,13;Metered;9,7;;;0,13;9,7
2.6.2023 19:00;0,11;Metered;8,9;;;0,11;8,9
2.6.2023 20:00;0,06;Metered;8,8;;;0,06;8,8
2.6.2023 21:00;0,08;Metered;8,5;;;0,08;8,5
2.6.2023 22:00;0,09;Metered;8,2;;;0,09;8,2
2.6.2023 23:00;0,08;Metered;7,6;;;0,08;7,6
